# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	26306
#@/user_id	629635a7-ef29-4691-9c28-b172d0142dcc
a 	啊	c=7 d=0.0414783 t=26306
xiang guan ban ben xin xi 	相關版本信息	c=1 d=2.01609e-43 t=26306
xiang guan cai liao 	相關材料	c=1 d=1.0031e-07 t=26306
xiang guan can shu 	相關參數	c=2 d=2.20425e-31 t=26306
xiang guan jie guo 	相關結果	c=1 d=3.52651e-33 t=26306
xiang guan lu jing 	相關路徑	c=1 d=3.14341e-33 t=26306
xiang guan shi 	相關式	c=1 d=8.33938e-41 t=26306
xiang guan wen dang 	相關文檔	c=1 d=2.16566e-32 t=26306
xiang guan wen ti 	相關問題	c=1 d=2.97317e-25 t=26306
xiang guan zhi shi 	相關知識	c=0 d=7.97785e-50 t=26306
xiang guan zhi shi dian 	相關知識點	c=1 d=8.01784e-49 t=26306
xiang hao 	想好	c=1 d=1.70038e-10 t=26306
xiang hou 	向後	c=0 d=2.53572e-36 t=26306
xiang hou jian rong 	向後兼容	c=2 d=5.37094e-35 t=26306
xiang hu 	相互	c=1 d=0.0895834 t=26306
xiang hu lian jie 	相互鏈接	c=1 d=0.900325 t=26306
xiang jin 	詳盡	c=1 d=7.89444e-43 t=26306
xiang jiu ye 	向就業	c=1 d=3.94474e-28 t=26306
xiang kan 	想看	c=0 d=7.48901e-12 t=26306
xiang kan ni 	想看你	c=1 d=7.52654e-11 t=26306
xiang lin 	相鄰	c=1 d=2.41747e-32 t=26306
xiang mu 	項目	c=22 d=0.00935786 t=26306
xiang mu jie shao 	項目介紹	c=1 d=9.14709e-11 t=26306
xiang qian 	向前	c=1 d=0.893695 t=26306
xiang qian kan 	向前看	c=1 d=5.18878e-47 t=26306
xiang qu 	想去	c=1 d=8.92581e-17 t=26306
xiang sha si 	像殺死	c=1 d=2.56478e-22 t=26306
xiang shan 	向善	c=1 d=1.28241e-44 t=26306
xiang shan 	香山	c=1 d=1.27602e-44 t=26306
xiang shi 	詳實	c=1 d=8.38261e-43 t=26306
xiang si 	相似	c=1 d=8.34932e-55 t=26306
xiang suo you 	向所有	c=1 d=5.20327e-21 t=26306
xiang tong 	相同	c=5 d=3.02025e-05 t=26306
xiang tong can shu 	相同參數	c=1 d=0.000303539 t=26306
xiang tong de 	相同的	c=3 d=6.16536e-17 t=26306
xiang tong de dui xiang 	相同的對象	c=1 d=1.15797e-49 t=26306
xiang tong zi duan 	相同字段	c=1 d=5.09763e-15 t=26306
xiang wen 	想問	c=1 d=5.66894e-43 t=26306
xiang wen yi xia 	想問一下	c=7 d=7.77871e-07 t=26306
xiang xi 	詳細	c=10 d=0.277282 t=26306
xiang xi bu zou 	詳細步驟	c=1 d=2.06579e-06 t=26306
xiang xi jian 	詳細見	c=1 d=4.97516e-23 t=26306
xiang xi jie shao 	詳細介紹	c=1 d=8.64112e-18 t=26306
xiang xi jie shao de 	詳細介紹的	c=1 d=1.0799e-22 t=26306
xiang xiang 	想想	c=1 d=4.96903e-19 t=26306
xiang xin 	相信	c=1 d=2.64334e-24 t=26306
xiang yao 	想要	c=14 d=1.01642e-10 t=26306
xiang yao xiu gai 	想要修改	c=1 d=1.12142e-54 t=26306
xiang ying 	響應	c=2 d=0.00220707 t=26306
xiang ying bao 	響應包	c=1 d=0.00514361 t=26306
xiang yong 	想用	c=0 d=5.80415e-43 t=26306
xiang yong yi xie 	想用一些	c=1 d=5.83325e-42 t=26306
xiang you 	向右	c=1 d=2.24516e-15 t=26306
xiang zai 	想在	c=1 d=6.19837e-21 t=26306
xiang zuo 	向左	c=2 d=4.222e-33 t=26306
xiao 	小	c=13 d=0.00298248 t=26306
xiao 	曉	c=3 d=3.19319e-12 t=26306
xiao 	校	c=2 d=0.000763651 t=26306
xiao bai 	小白	c=3 d=1.36371e-23 t=26306
xiao bao 	小包	c=1 d=6.25215e-05 t=26306
xiao chu 	消除	c=1 d=8.87222e-05 t=26306
xiao dao shi 	小導師	c=1 d=4.13347e-19 t=26306
xiao de 	曉得	c=1 d=7.75155e-34 t=26306
xiao fan wei 	小範圍	c=1 d=2.98188e-30 t=26306
xiao fei ji 	小飛機	c=2 d=6.70071e-42 t=26306
xiao guo 	效果	c=1 d=3.30918e-20 t=26306
xiao hai 	小孩	c=0 d=4.90776e-40 t=26306
xiao hao 	消耗	c=2 d=7.71027e-30 t=26306
xiao hao diao 	消耗掉	c=0 d=0.0666977 t=26306
xiao hao diao ni 	消耗掉你	c=1 d=0.67032 t=26306
xiao hui 	銷毀	c=1 d=7.37978e-44 t=26306
xiao jiao 	小腳	c=0 d=7.74603e-56 t=26306
xiao jiao ben 	小腳本	c=1 d=7.78485e-55 t=26306
xiao jie 	小姐	c=1 d=0.759572 t=26306
xiao jie 	小節	c=1 d=4.35428e-43 t=26306
xiao jie 	小結	c=1 d=5.68729e-38 t=26306
xiao lv 	效率	c=2 d=0.489192 t=26306
xiao lv shen qi 	效率神奇	c=1 d=0.491644 t=26306
xiao ming 	小明	c=1 d=9.52981e-52 t=26306
xiao nei 	校內	c=1 d=2.74411e-23 t=26306
xiao qu 	校區	c=4 d=4.0121e-12 t=26306
xiao qu 	消去	c=1 d=9.93087e-37 t=26306
xiao ren 	小人	c=1 d=3.96371e-55 t=26306
xiao shen ke de jiu shu 	肖申克的救贖	c=1 d=3.28977e-39 t=26306
xiao shi de 	消失的	c=0 d=0.00194482 t=26306
xiao shi de ai ren 	消失的愛人	c=1 d=0.0195457 t=26306
xiao shu 	小數	c=1 d=2.184e-44 t=26306
xiao shu 	小書	c=0 d=5.75129e-53 t=26306
xiao shu jiang 	小書匠	c=40 d=1.11336e-28 t=26306
xiao shuo 	小說	c=1 d=1.85243e-47 t=26306
xiao tong 	曉彤	c=2 d=1.78873e-30 t=26306
xiao xi 	消息	c=6 d=0.873716 t=26306
xiao xi xu lie 	消息序列	c=1 d=7.51606e-24 t=26306
xiao xi zhong 	消息中	c=1 d=2.96953e-40 t=26306
xiao xin 	小心	c=1 d=6.56914e-28 t=26306
xiao xu qiu 	小需求	c=1 d=1.60659e-19 t=26306
xiao ying 	效應	c=0 d=3.33314e-47 t=26306
xiao you xi 	小遊戲	c=0 d=1.78137e-29 t=26306
xiao yu 	小於	c=0 d=2.24898e-36 t=26306
xiao yu deng yu 	小於等於	c=2 d=4.8732e-35 t=26306
xiao yuan 	校園	c=2 d=0.0203434 t=26306
xiao yuan 	消元	c=1 d=7.30014e-34 t=26306
xie 	些	c=5 d=2.88785e-06 t=26306
xie 	寫	c=45 d=0.00228845 t=26306
xie 	謝	c=1 d=2.60354e-22 t=26306
xie cheng 	寫成	c=2 d=4.25718e-13 t=26306
xie cheng xu 	寫程序	c=1 d=1.38611e-47 t=26306
xie dai ma 	些代碼	c=3 d=1.78319e-40 t=26306
xie dao 	寫到	c=2 d=0.132655 t=26306
xie dao zhe li 	寫到這裏	c=1 d=1.57093e-49 t=26306
xie de 	寫的	c=6 d=1.13338e-15 t=26306
xie duo le 	寫多了	c=1 d=4.44919e-32 t=26306
xie e 	邪惡	c=0 d=2.40173e-15 t=26306
xie e u xing i 	邪惡U型i	c=1 d=2.41377e-14 t=26306
xie fa 	寫法	c=5 d=1.38234e-16 t=26306
xie ge 	寫個	c=2 d=1.6198e-26 t=26306
xie hao 	寫好	c=2 d=3.41995e-25 t=26306
xie hui 	協會	c=1 d=1.2279e-33 t=26306
xie hui 	寫回	c=1 d=1.27164e-33 t=26306
xie le 	寫了	c=1 d=1.77249e-28 t=26306
xie lou 	泄漏	c=1 d=8.90247e-45 t=26306
xie pi zhu 	寫批註	c=1 d=7.24991e-41 t=26306
xie quan 	寫全	c=0 d=1.00532e-34 t=26306
xie quan xian 	寫權限	c=1 d=3.06163e-17 t=26306
xie ru 	寫入	c=8 d=0.000699468 t=26306
xie ru dao 	寫入到	c=2 d=5.37012e-11 t=26306
xie ru wen jian 	寫入文件	c=1 d=8.51799e-55 t=26306
xie shang 	寫上	c=2 d=1.48044e-26 t=26306
xie shu ju ku 	寫數據庫	c=1 d=3.37316e-10 t=26306
xie ti 	斜體	c=1 d=1.03897e-38 t=26306
xie xian 	斜線	c=1 d=0.0199405 t=26306
xie xie 	寫寫	c=1 d=1.81014e-40 t=26306
xie xie 	謝謝	c=14 d=0.00554422 t=26306
xie xie fen xiang 	謝謝分享	c=1 d=4.88927e-24 t=26306
xie xie lao ge 	謝謝老哥	c=1 d=1.64156e-37 t=26306
xie xie lao shi 	謝謝老師	c=1 d=2.05157e-13 t=26306
xie yi 	協議	c=17 d=3.27295 t=26306
xie yi cu 	協議簇	c=1 d=2.54193e-05 t=26306
xie yi dai li fu wu 	協議代理服務	c=1 d=0.000930303 t=26306
xie yi ge 	寫一個	c=1 d=1.4437e-26 t=26306
xie yi lei xing 	協議類型	c=1 d=0.000788798 t=26306
xie yi san yao su 	協議三要素	c=1 d=2.17695e-05 t=26306
xie zai 	卸載	c=3 d=1.42565e-26 t=26306
xie zai 	寫在	c=1 d=1.43998e-25 t=26306
xie zai di yi hang 	卸載第一行	c=1 d=1.4328e-25 t=26306
xie zi 	寫字	c=1 d=5.10892e-41 t=26306
xie zuo 	協作	c=1 d=1.41194e-29 t=26306
xie zuo 	寫作	c=4 d=2.43596e-38 t=26306
xie zuo 	寫做	c=1 d=1.3979e-29 t=26306
xin 	信	c=2 d=1.11203e-14 t=26306
xin 	心	c=1 d=6.60769e-38 t=26306
xin 	新	c=10 d=8.69654e-05 t=26306
xin an 	信安	c=3 d=2.70418e-27 t=26306
xin an jing sai 	信安競賽	c=4 d=1.77271e-12 t=26306
xin an zhi lu 	信安之路	c=3 d=3.24506e-25 t=26306
xin ban 	新版	c=5 d=2.41297e-29 t=26306
xin ban ben 	新版本	c=3 d=1.4562e-53 t=26306
xin dan 	新蛋	c=0 d=2.94668e-09 t=26306
xin dan ci 	新蛋詞	c=1 d=2.96146e-08 t=26306
xin de 	心得	c=1 d=7.44254e-26 t=26306
xin de 	新的	c=6 d=2.81763e-39 t=26306
xin de jiao yi 	新的交易	c=1 d=1.72244e-44 t=26306
xin er men 	新二門	c=1 d=2.78558e-23 t=26306
xin fu zhi 	新賦值	c=2 d=1.25219e-49 t=26306
xin gong 	信工	c=2 d=7.94555e-26 t=26306
xin gong suo 	信工所	c=31 d=3.72361e-09 t=26306
xin gong suo 	新宮縮	c=1 d=2.2052e-39 t=26306
xin hao 	信號	c=21 d=0.120021 t=26306
xin jia po 	新加坡	c=5 d=0.396531 t=26306
xin jian 	新建	c=1 d=3.94327e-53 t=26306
xin jiao 	新教	c=1 d=3.6723e-39 t=26306
xin ke 	信科	c=2 d=3.01913e-30 t=26306
xin lai de 	新來的	c=1 d=4.16551e-51 t=26306
xin li 	心理	c=5 d=2.00588e-10 t=26306
xin li ce liang 	心理測量	c=2 d=6.42786e-29 t=26306
xin li ji bing 	心理疾病	c=1 d=8.44212e-38 t=26306
xin li shu shi qu 	心理舒適區	c=2 d=9.11219e-39 t=26306
xin li xue 	心理學	c=1 d=3.27058e-29 t=26306
xin lie biao 	新列表	c=1 d=8.22222e-51 t=26306
xin ming ling 	新命令	c=1 d=6.35724e-54 t=26306
xin qing 	心情	c=0 d=5.05809e-42 t=26306
xin qing yu yue 	心情娛樂	c=1 d=5.08344e-41 t=26306
xin ren 	信任	c=1 d=0.0066709 t=26306
xin san 	新三	c=1 d=1.10649e-14 t=26306
xin shang pin 	新商品	c=1 d=1.75246e-12 t=26306
xin tiao 	心跳	c=1 d=8.03039e-38 t=26306
xin xi 	信息	c=28 d=0.214481 t=26306
xin xi 	欣喜	c=1 d=6.93348e-16 t=26306
xin xi an quan 	信息安全	c=15 d=4.36657e-05 t=26306
xin xi an quan jing sai 	信息安全競賽	c=1 d=3.07478e-38 t=26306
xin xi an quan zhuan ye 	信息安全專業	c=4 d=1.01526e-22 t=26306
xin xi cai ji 	信息採集	c=2 d=5.62925e-26 t=26306
xin xi shou ji 	信息手機	c=1 d=2.17348e-45 t=26306
xin xi xi tong 	信息系統	c=2 d=1.17092e-44 t=26306
xin yang 	信仰	c=1 d=1.28884e-44 t=26306
xin ying yong 	新應用	c=1 d=3.63762e-45 t=26306
xin yong hu 	新用戶	c=1 d=2.13712e-23 t=26306
xin zeng 	新增	c=1 d=3.65772e-51 t=26306
xin zi 	薪資	c=1 d=2.16824e-46 t=26306
xing 	型	c=7 d=0.512445 t=26306
xing 	性	c=12 d=0.00016789 t=26306
xing 	星	c=1 d=6.38259e-42 t=26306
xing 	行	c=4 d=1.85075e-06 t=26306
xing bie 	性別	c=1 d=7.25138e-14 t=26306
xing cheng 	形成	c=1 d=1.57371e-12 t=26306
xing cheng de 	形成的	c=1 d=1.80547e-39 t=26306
xing cheng le 	形成了	c=1 d=6.84327e-09 t=26306
xing cheng zi ji 	形成自己	c=1 d=1.5816e-11 t=26306
xing dong 	行動	c=1 d=1.74521e-22 t=26306
xing du 	性度	c=1 d=3.25427e-29 t=26306
xing du 	行都	c=1 d=3.22189e-29 t=26306
xing ge 	性格	c=1 d=9.8679e-21 t=26306
xing gong 	行宮	c=1 d=4.57612e-10 t=26306
xing hao 	型號	c=1 d=1.14723e-57 t=26306
xing hao 	星號	c=3 d=1.5272e-11 t=26306
xing ma 	行嗎	c=1 d=5.43628e-07 t=26306
xing ming 	姓名	c=2 d=3.34991e-13 t=26306
xing neng 	性能	c=1 d=1.59196e-29 t=26306
xing qi 	星期	c=1 d=7.38732e-56 t=26306
xing qiu 	星球	c=1 d=1.00724e-26 t=26306
xing qu 	興趣	c=2 d=6.3906e-27 t=26306
xing qu ai hao 	興趣愛好	c=1 d=1.12283e-10 t=26306
xing shi 	形式	c=3 d=1.93048e-55 t=26306
xing tai 	形態	c=1 d=6.36828e-45 t=26306
xing wei 	行爲	c=5 d=2.38887e-22 t=26306
xing wei de 	行爲的	c=0 d=4.36406e-41 t=26306
xing xing 	星星	c=0 d=0.00020396 t=26306
xiu fu 	修復	c=4 d=0.0129313 t=26306
xiu fu le 	修復了	c=1 d=2.18705e-30 t=26306
xiu fu le mei 	修復了沒	c=1 d=3.5736e-42 t=26306
xiu gai 	修改	c=33 d=0.0084396 t=26306
xiu gai ban 	修改版	c=1 d=7.5849e-43 t=26306
xiu gai de le 	修改得了	c=1 d=2.62328e-52 t=26306
xiu gai hou 	修改後	c=1 d=4.62747e-53 t=26306
xiu gai huan jing bian liang 	修改環境變量	c=1 d=2.68329e-24 t=26306
xiu gai jian li 	修改簡歷	c=1 d=4.66285e-25 t=26306
xiu gai jian yi 	修改建議	c=3 d=1.00488e-29 t=26306
xiu gai le 	修改了	c=2 d=1.16222e-49 t=26306
xiu gai mi ma 	修改密碼	c=1 d=2.35658e-26 t=26306
xiu gai qi yin yong 	修改其引用	c=1 d=1.13798e-50 t=26306
xiu gai shi jian 	修改時間	c=1 d=3.31257e-32 t=26306
xiu gai zhi qian yi jing 	修改之前已經	c=1 d=1.41825e-52 t=26306
xiu gai zi fu 	修改字符	c=1 d=1.13138e-11 t=26306
xiu yang 	修養	c=0 d=2.68366e-56 t=26306
xiu zheng 	修正	c=1 d=0.568708 t=26306
xiu zheng yi xia 	修正一下	c=1 d=0.442639 t=26306
xu 	徐	c=2 d=1.66798e-10 t=26306
xu 	旭	c=1 d=1.66813e-20 t=26306
xu 	需	c=0 d=3.84198e-42 t=26306
xu can shu 	虛參數	c=1 d=0.000176887 t=26306
xu dian lu 	虛電路	c=1 d=5.35444e-05 t=26306
xu duo 	許多	c=1 d=4.76758e-51 t=26306
xu guo 	許國	c=0 d=2.01163e-18 t=26306
xu guo ai 	許國愛	c=1 d=2.02172e-17 t=26306
xu hao 	序號	c=9 d=1.2436e-21 t=26306
xu ji cheng 	徐繼承	c=2 d=1.66784e-09 t=26306
xu jin 	卹金	c=0 d=0.00103063 t=26306
xu lie 	序列	c=1 d=7.47857e-25 t=26306
xu lie hao 	序列號	c=2 d=0.000134727 t=26306
xu lie hao yu ce 	序列號預測	c=1 d=7.37374e-05 t=26306
xu lie hao yu ce gong ji 	序列號預測攻擊	c=1 d=5.4626e-05 t=26306
xu lie hua 	序列化	c=1 d=0.774916 t=26306
xu ni 	虛擬	c=4 d=1.00603e-30 t=26306
xu ni huan jing 	虛擬環境	c=4 d=1.0357e-28 t=26306
xu ni huan jing li mian 	虛擬環境裏面	c=1 d=8.62761e-29 t=26306
xu ni ji 	虛擬機	c=1 d=1.51016e-26 t=26306
xu ni zha pian 	虛擬詐騙	c=1 d=1.98641e-45 t=26306
xu qiu 	需求	c=4 d=1.47929e-07 t=26306
xu xian 	虛線	c=1 d=2.00222e-50 t=26306
xu yao 	需要	c=52 d=0.143372 t=26306
xu yao de hua 	需要的話	c=1 d=0.240508 t=26306
xu yao deng 	需要等	c=1 d=4.62604e-20 t=26306
xu yao dui ying 	需要對應	c=1 d=6.45442e-56 t=26306
xu yao jin xing 	需要進行	c=1 d=6.09778e-05 t=26306
xu yao qing kong 	需要清空	c=1 d=1.96157e-44 t=26306
xu yao qu fen 	需要區分	c=1 d=2.24898e-35 t=26306
xu yao shen du 	需要深度	c=1 d=5.74836e-46 t=26306
xu yao shi yong 	需要使用	c=4 d=1.16421e-24 t=26306
xu you 	虛有	c=0 d=9.92074e-26 t=26306
xuan 	選	c=2 d=5.87385e-06 t=26306
xuan chuan 	宣傳	c=0 d=3.52902e-13 t=26306
xuan chuan wei yuan 	宣傳委員	c=1 d=3.54671e-12 t=26306
xuan fu 	懸浮	c=1 d=0.88692 t=26306
xuan jiang 	宣講	c=2 d=5.02567e-16 t=26306
xuan jiang hui 	宣講會	c=1 d=6.3279e-29 t=26306
xuan ke 	選課	c=1 d=5.90631e-12 t=26306
xuan kuang 	選礦	c=0 d=0.0860708 t=26306
xuan le 	選了	c=1 d=8.49166e-48 t=26306
xuan ran 	渲染	c=5 d=0.00941919 t=26306
xuan ran de 	渲染的	c=1 d=1.9082e-43 t=26306
xuan xi 	選系	c=0 d=1.47107e-42 t=26306
xuan xi na ge 	選系那個	c=1 d=1.47844e-41 t=26306
xuan xiang 	選項	c=11 d=0.569828 t=26306
xuan ze 	選擇	c=10 d=0.806541 t=26306
xuan zhong 	選中	c=3 d=4.2985e-10 t=26306
xuan zhong mou ge dan ci 	選中某個單詞	c=1 d=4.32005e-09 t=26306
xue 	學	c=17 d=0.0139295 t=26306
xue bu hao 	學不好	c=1 d=8.25948e-16 t=26306
xue dao 	學到	c=1 d=0.0399551 t=26306
xue de 	學得	c=3 d=7.27386e-21 t=26306
xue di 	學弟	c=1 d=6.2252e-13 t=26306
xue duo 	雪朵	c=0 d=4.6966e-52 t=26306
xue guo 	學過	c=2 d=0.16949 t=26306
xue hao 	學號	c=2 d=1.18831e-46 t=26306
xue hui 	學會	c=2 d=0.0262523 t=26306
xue jie 	學姐	c=3 d=1.22582e-13 t=26306
xue ke 	學科	c=4 d=0.0627715 t=26306
xue ke fen wei 	學可分爲	c=1 d=0.0120342 t=26306
xue le 	學了	c=2 d=1.07138e-17 t=26306
xue sheng 	學生	c=5 d=3.93937e-12 t=26306
xue sheng hui 	學生會	c=1 d=1.20798e-17 t=26306
xue sheng le 	學生了	c=1 d=1.1511e-20 t=26306
xue shi 	學士	c=0 d=1.30792e-12 t=26306
xue shu 	學術	c=3 d=5.2396e-12 t=26306
xue shu bei jing 	學術背景	c=1 d=4.05934e-12 t=26306
xue shu jie 	學術界	c=1 d=1.34427e-10 t=26306
xue wan 	學完	c=2 d=1.23544e-15 t=26306
xue wan le 	學完了	c=1 d=3.81437e-15 t=26306
xue xi 	學習	c=43 d=0.0930611 t=26306
xue xi bi ji 	學習筆記	c=1 d=2.30121e-11 t=26306
xue xi guo cheng 	學習過程	c=0 d=6.38368e-45 t=26306
xue xi guo cheng zhong 	學習過程中	c=1 d=6.41567e-44 t=26306
xue xia 	學下	c=2 d=1.15781e-18 t=26306
xue xiao 	學校	c=8 d=0.0138403 t=26306
xue xiao de 	學校的	c=1 d=2.72248e-18 t=26306
xue xue 	學學	c=1 d=2.07177e-40 t=26306
xue ya 	學呀	c=1 d=4.18439e-16 t=26306
xue yi bo 	學一波	c=1 d=5.01475e-28 t=26306
xue yuan 	學院	c=8 d=0.0222592 t=26306
xue zhang 	學長	c=5 d=6.00071e-07 t=26306
xue zhang le 	學長了	c=1 d=7.26891e-13 t=26306
xue zhang ne 	學長呢	c=1 d=7.07956e-26 t=26306
xue zhe 	學者	c=1 d=1.76545e-40 t=26306
xun han 	醺酣	c=1 d=8.23395e-09 t=26306
xun huan 	循環	c=28 d=0.00249543 t=26306
xun huan ci shu 	循環次數	c=1 d=7.59031e-22 t=26306
xun huan dui lie 	循環隊列	c=1 d=7.60712e-48 t=26306
xun huan i xiang de di zhi 	循環i想得地址	c=1 d=0.024972 t=26306
xun huan ti nei 	循環體內	c=1 d=1.46577e-28 t=26306
xun huan yi wei 	循環移位	c=2 d=2.23419e-08 t=26306
xun huan zhong 	循環中	c=1 d=8.76247e-35 t=26306
xun ni 	遜尼	c=0 d=6.52283e-34 t=26306
xun ni huan jing 	遜尼環境	c=1 d=6.55552e-33 t=26306
xun wen 	詢問	c=1 d=1.37638e-23 t=26306
xun zhao 	尋找	c=8 d=9.27467e-07 t=26306
ya 	呀	c=24 d=0.951229 t=26306
ya jiu sheng ming e 	呀救生名額	c=1 d=2.36268e-27 t=26306
ya li 	壓力	c=0 d=2.1401e-11 t=26306
ya li guan li 	壓力管理	c=1 d=2.15082e-10 t=26306
ya ma xun 	亞馬遜	c=1 d=2.83548e-26 t=26306
ya si 	雅思	c=4 d=2.66858e-14 t=26306
ya si chang jing ci hui 	雅思場景詞彙	c=1 d=1.05288e-18 t=26306
ya suo 	壓縮	c=2 d=1.4542e-23 t=26306
ya zhou 	亞洲	c=0 d=2.97681e-11 t=26306
ya zhou yan jiu yuan 	亞洲研究院	c=1 d=2.99173e-10 t=26306
yan 	眼	c=0 d=5.74911e-30 t=26306
yan 	閆	c=3 d=1.2891e-12 t=26306
yan bian 	演變	c=1 d=4.60596e-57 t=26306
yan ge 	嚴格	c=1 d=3.43289e-40 t=26306
yan huai zhi 	閻懷志	c=2 d=5.98111e-13 t=26306
yan ji su eh na ge 	眼激素誒那個	c=1 d=3.59652e-29 t=26306
yan jiu 	研究	c=11 d=2.62596e-10 t=26306
yan jiu fang xiang 	研究方向	c=2 d=2.54914e-27 t=26306
yan jiu fang xing 	研究方形	c=1 d=4.80567e-27 t=26306
yan jiu ling yu 	研究領域	c=1 d=4.58952e-15 t=26306
yan jiu shen me 	研究什麼	c=1 d=5.56391e-27 t=26306
yan jiu sheng 	研究生	c=17 d=6.27743e-13 t=26306
yan jiu sheng sheng ya le 	研究生生涯了	c=1 d=1.07379e-14 t=26306
yan jiu shi 	研究室	c=11 d=1.46746e-11 t=26306
yan jiu suo 	研究所	c=1 d=1.34541e-20 t=26306
yan jiu yuan 	研究院	c=3 d=2.97681e-11 t=26306
yan li 	眼裏	c=1 d=5.22829e-48 t=26306
yan lian 	演練	c=1 d=8.33681e-08 t=26306
yan se 	顏色	c=0 d=0.0565525 t=26306
yan shi 	演示	c=4 d=0.0665368 t=26306
yan shi shi pin 	演示視頻	c=1 d=9.85751e-38 t=26306
yan zheng 	驗證	c=2 d=6.81203e-44 t=26306
yan zheng ma 	驗證碼	c=2 d=5.4253e-45 t=26306
yang 	樣	c=2 d=1.70507e-14 t=26306
yang shi 	樣式	c=1 d=8.89007e-58 t=26306
yang yi bo 	樣一波	c=1 d=1.71362e-13 t=26306
yao 	要	c=31 d=0.0869358 t=26306
yao bei 	要被	c=1 d=4.54463e-17 t=26306
yao bu 	要不	c=8 d=3.41894e-13 t=26306
yao cha kan 	要查看	c=1 d=1.61437e-17 t=26306
yao cha xun 	要查詢	c=1 d=1.84231e-12 t=26306
yao cha zhao 	要查找	c=1 d=1.19344e-51 t=26306
yao cong 	要從	c=1 d=6.90007e-18 t=26306
yao de 	要得	c=0 d=3.5168e-31 t=26306
yao gai bian 	要改變	c=1 d=4.34466e-17 t=26306
yao jian ce 	要檢測	c=1 d=2.32466e-42 t=26306
yao kai shi la 	要開始啦	c=2 d=1.75181 t=26306
yao ni 	要你	c=1 d=1.02107e-10 t=26306
yao qing 	邀請	c=3 d=2.66051e-13 t=26306
yao qiu 	要求	c=13 d=6.79521e-07 t=26306
yao qiu ge shi 	要求格式	c=1 d=1.80264e-50 t=26306
yao shi 	要是	c=5 d=1.12856e-10 t=26306
yao shi yong 	要使用	c=1 d=1.28464e-35 t=26306
yao xie ru 	要寫入	c=1 d=1.54407e-52 t=26306
yao xie ru dao 	要寫入到	c=2 d=1.08483e-09 t=26306
yao xue 	要學	c=0 d=1.41295e-09 t=26306
yao xue de 	要學的	c=1 d=1.42003e-08 t=26306
yao yong 	要用	c=1 d=2.98289e-34 t=26306
yao you 	要有	c=0 d=4.2731e-39 t=26306
yao you suo gai bian 	要有所改變	c=1 d=3.06736e-39 t=26306
yao yu 	要與	c=1 d=9.88639e-43 t=26306
yao zai 	要在	c=2 d=3.93723e-35 t=26306
yao zeng jia 	要增加	c=1 d=3.29313e-51 t=26306
yao zhong zhi 	要終止	c=1 d=2.25212e-22 t=26306
yao zhu yi 	要注意	c=2 d=2.64883e-19 t=26306
yao zuo 	要做	c=0 d=4.19866e-57 t=26306
yao zuo yi ge 	要做一個	c=1 d=4.2197e-56 t=26306
ye 	也	c=25 d=0.0104532 t=26306
ye bu 	也不	c=1 d=0.0232236 t=26306
ye bu duo 	也不多	c=1 d=2.05116e-40 t=26306
ye bu hou hui 	也不後悔	c=1 d=5.56993e-28 t=26306
ye bu hui 	也不會	c=1 d=2.44559e-21 t=26306
ye bu hui bao cuo 	也不會報錯	c=1 d=0.2334 t=26306
ye bu li wai 	也不例外	c=1 d=5.28191e-21 t=26306
ye bu neng 	也不能	c=0 d=1.00981e-57 t=26306
ye bu neng ne ge 	也不能呢個	c=1 d=1.01487e-56 t=26306
ye bu qing chu 	也不清楚	c=1 d=7.63615e-34 t=26306
ye bu ying xiang da ju 	也不影響大局	c=1 d=9.71902e-48 t=26306
ye bu zhao ji 	也不着急	c=1 d=1.83875e-48 t=26306
ye gei 	也給	c=1 d=1.16921e-45 t=26306
ye hai zhi you 	也還只有	c=1 d=1.59142e-25 t=26306
ye hao 	也好	c=3 d=8.75204e-21 t=26306
ye he 	也和	c=1 d=2.28414e-41 t=26306
ye hui 	也會	c=3 d=9.98777e-16 t=26306
ye jiao 	頁腳	c=1 d=6.79272e-10 t=26306
ye jiu 	也就	c=1 d=0.0311923 t=26306
ye jiu shi 	也就是	c=7 d=0.00347721 t=26306
ye jiu shi he i shuo 	也就是和i說	c=1 d=0.0349094 t=26306
ye jiu xiang dang yu 	也就相當於	c=1 d=0.313486 t=26306
ye kan 	也看	c=0 d=4.31183e-17 t=26306
ye kan en ne ge 	也看恩呢個	c=1 d=3.83154e-09 t=26306
ye kan yi xia 	也看以下	c=1 d=4.33344e-16 t=26306
ye ke 	也可	c=6 d=0.423469 t=26306
ye ke yi 	也可以	c=7 d=2.8788e-16 t=26306
ye ke yi shi 	也可以是	c=1 d=1.61048e-18 t=26306
ye ke yi shi yong 	也可以使用	c=1 d=2.0033e-27 t=26306
ye ke yi shu ru 	也可以輸入	c=1 d=1.30676e-30 t=26306
ye ke yi tong guo 	也可以通過	c=1 d=2.76068e-35 t=26306
ye ke yi yong 	也可以用	c=1 d=5.15425e-53 t=26306
ye ke yi yong ta 	也可以用它	c=1 d=4.75608e-52 t=26306
ye kei 	也剋	c=1 d=1.03809e-28 t=26306
ye mei 	也沒	c=0 d=9.90018e-31 t=26306
ye mei 	頁眉	c=2 d=5.04479e-30 t=26306
ye mei chu 	也沒出	c=1 d=8.47578e-26 t=26306
